gameId,playId,playDescription,quarter,down,yardsToGo,possessionTeam,playType,yardlineSide,yardlineNumber,offenseFormation,personnelO,defendersInTheBox,numberOfPassRushers,personnelD,typeDropback,preSnapVisitorScore,preSnapHomeScore,gameClock,absoluteYardlineNumber,penaltyCodes,penaltyJerseyNumbers,passResult,offensePlayResult,playResult,epa,isDefensivePI
2018090905,3774,(5:17) (Shotgun) D.Watson pass incomplete short right to R.Griffin.,4,1,10,HOU,play_type_pass,HOU,34,SHOTGUN,"1 RB, 2 TE, 2 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,13,27,05:17:00,44,,,I,0,0,-0.439073565311397,FALSE
2018090905,3822,"(4:46) (No Huddle, Shotgun) D.Watson pass incomplete short left to B.Ellington (J.Jones).",4,3,8,HOU,play_type_pass,HOU,36,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,13,27,04:46:00,46,,,I,0,0,-1.45871571814723,FALSE
2018090905,3970,(3:08) (Shotgun) D.Watson pass incomplete short right to D.Hopkins.,4,2,2,HOU,play_type_pass,NE,2,SHOTGUN,"1 RB, 2 TE, 2 WR",6,3,"3 DL, 3 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,13,27,03:08:00,108,,,I,0,0,-0.332719906245473,FALSE
2018090905,4053,"(2:12) (Shotgun) D.Watson pass short middle to B.Ellington for 5 yards, TOUCHDOWN.",4,2,5,HOU,play_type_pass,NE,5,SHOTGUN,"1 RB, 1 TE, 3 WR",7,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,27,02:12:00,105,,,C,5,5,1.91318630947524,FALSE
2018090905,4142,(2:00) (Shotgun) T.Brady pass short right to J.Develin to NE 37 for 10 yards (J.Joseph).,4,2,8,NE,play_type_pass,NE,27,SHOTGUN,"2 RB, 1 TE, 2 WR",7,3,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,20,27,02:00:00,83,,,C,10,10,0.559612132091562,FALSE
2018090905,4330,(:43) (Shotgun) D.Watson pass incomplete short middle to B.Ellington (E.Rowe).,4,1,10,HOU,play_type_pass,HOU,1,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 1 LB, 7 DB",TRADITIONAL,20,27,00:43:00,11,,,I,0,0,-0.119504575203038,FALSE
2018090905,4385,(:29) (Shotgun) D.Watson pass incomplete deep middle to B.Ellington (J.Jones).,4,1,10,HOU,play_type_pass,HOU,16,SHOTGUN,"1 RB, 1 TE, 3 WR",3,3,"3 DL, 1 LB, 7 DB",TRADITIONAL,20,27,00:29:00,26,,,I,0,0,-0.136932923656293,FALSE
2018090905,4414,"(:21) (No Huddle, Shotgun) D.Watson pass short left to D.Hopkins pushed ob at HST 30 for 14 yards (S.Gilmore).",4,2,10,HOU,play_type_pass,HOU,16,SHOTGUN,"1 RB, 1 TE, 3 WR",4,3,"3 DL, 1 LB, 7 DB",TRADITIONAL,20,27,00:21:00,26,,,C,14,14,0.444966884646583,FALSE
2018090905,4464,(:05) (Shotgun) D.Watson pass incomplete deep right to V.Smith (J.McCourty). HST-D.Watson was injured during the play.,4,1,10,HOU,play_type_pass,HOU,43,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 1 LB, 6 DB, 1 TE",SCRAMBLE_ROLLOUT_RIGHT,20,27,00:05:00,53,,,I,0,0,-1.15973135353203,FALSE
2018090907,79,(14:19) (Shotgun) B.Bortles pass deep left to K.Cole to 50 for 31 yards (J.Jenkins).,1,2,11,JAX,play_type_pass,JAX,19,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,0,14:19:00,91,,,C,31,31,2.72741629633501,FALSE
2018090907,170,(11:42) (Shotgun) B.Bortles pass incomplete short right to D.Westbrook.,1,2,4,JAX,play_type_pass,NYG,29,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB",TRADITIONAL,0,0,11:42:00,39,,,I,0,0,-0.528158545964073,FALSE
2018090907,192,"(11:36) (Shotgun) B.Bortles pass short right to D.Westbrook to NYG 23 for 6 yards (E.Apple) [C.Barwin]. Penalty on NYG-R.Armstrong, Defensive Offside, declined.",1,3,4,JAX,play_type_pass,NYG,29,SHOTGUN,"1 RB, 1 TE, 3 WR",6,6,"1 DL, 5 LB, 5 DB",TRADITIONAL,0,0,11:36:00,39,DOF,NYG 55,C,6,6,1.12832246591478,FALSE
2018090907,248,(10:27) (Shotgun) B.Bortles pass incomplete short left to T.Yeldon.,1,2,8,JAX,play_type_pass,NYG,21,EMPTY,"1 RB, 2 TE, 2 WR",5,3,"3 DL, 4 LB, 4 DB",TRADITIONAL,0,0,10:27:00,31,,,I,0,0,-0.4492144241198,FALSE
2018090907,270,(10:22) (Shotgun) B.Bortles pass incomplete deep right to D.Moncrief (E.Apple).,1,3,8,JAX,play_type_pass,NYG,21,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB",TRADITIONAL,0,0,10:22:00,31,,,I,0,0,-1.00576751505887,FALSE
2018090907,498,(7:55) E.Manning pass short right to R.Ellison to NYG 17 for 16 yards (L.Jacobs; Tel.Smith).,1,3,23,NYG,play_type_pass,NYG,1,SINGLEBACK,"1 RB, 3 TE, 1 WR",9,4,"4 DL, 3 LB, 4 DB",DESIGNED_ROLLOUT_RIGHT,3,0,07:55:00,11,,,C,16,16,-0.0432132319311642,FALSE
2018090907,541,(7:04) B.Bortles pass short right to L.Fournette ran ob at JAX 46 for 11 yards (A.Ogletree).,1,1,10,JAX,play_type_pass,JAX,35,I_FORM,"6 OL, 2 RB, 0 TE, 2 WR",6,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,3,0,07:04:00,75,,,C,11,11,0.698417842597033,FALSE
2018090907,565,(6:31) (Shotgun) B.Bortles sacked at JAX 38 for -8 yards (sack split by K.Wynn and B.Goodson).,1,1,10,JAX,play_type_sack,JAX,46,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,3,0,06:31:00,64,,,S,-8,-8,-1.03936586729368,FALSE
2018090907,584,(5:47) (Shotgun) B.Bortles pass deep left intended for D.Moncrief INTERCEPTED by J.Jenkins at NYG 37. J.Jenkins ran ob at NYG 37 for no gain.,1,2,18,JAX,play_type_pass,JAX,38,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,3,0,05:47:00,72,,,IN,0,0,-3.2705846737698,FALSE
2018090907,641,(5:05) (Shotgun) E.Manning pass deep left to O.Beckham to JAX 29 for 24 yards (B.Church) [M.Jackson].,1,1,10,NYG,play_type_pass,NYG,47,PISTOL,"6 OL, 1 RB, 1 TE, 2 WR",7,5,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,0,05:05:00,57,,,C,24,24,1.38130227980675,FALSE
2018090907,686,(3:32) (Shotgun) E.Manning pass short left to O.Beckham pushed ob at JAX 21 for 3 yards (D.Hayden).,1,2,5,NYG,play_type_pass,JAX,24,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,3,0,03:32:00,86,,,C,3,3,-0.255913213589045,FALSE
2018090907,710,"(3:15) (No Huddle) E.Manning pass short right to O.Beckham to JAX 8 for 13 yards (T.Gipson, D.Hayden).",1,3,2,NYG,play_type_pass,JAX,21,SINGLEBACK,"1 RB, 1 TE, 3 WR",6,2,"4 DL, 2 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,3,0,03:15:00,89,,,C,13,13,1.56209721201409,FALSE
2018090907,936,"(13:02) (Shotgun) B.Bortles pass short middle to T.Yeldon to NYG 49 for 7 yards (K.Wynn, R.Armstrong).",2,3,4,JAX,play_type_pass,JAX,44,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB",TRADITIONAL,3,3,13:02:00,54,,,C,7,7,1.84909667325183,FALSE
2018090907,960,(12:32) (Shotgun) B.Bortles pass short left to D.Westbrook to NYG 45 for 4 yards (J.Jenkins).,2,1,10,JAX,play_type_pass,NYG,49,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,3,3,12:32:00,61,,,C,4,4,-0.158364634563358,FALSE
2018090907,1005,(11:11) B.Bortles pass short right to L.Fournette ran ob at NYG 37 for 3 yards (E.Apple).,2,3,1,JAX,play_type_pass,NYG,40,SINGLEBACK,"1 RB, 3 TE, 1 WR",9,6,"4 DL, 4 LB, 3 DB",SCRAMBLE_ROLLOUT_RIGHT,3,3,11:11:00,70,,,C,3,3,1.22644149993173,FALSE
2018090907,1050,(10:05) (Shotgun) B.Bortles pass short right to A.Seferian-Jenkins pushed ob at NYG 21 for 13 yards (B.Webb).,2,2,7,JAX,play_type_pass,NYG,34,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"2 DL, 4 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,3,3,10:05:00,76,,,C,13,13,0.997256027543314,FALSE
2018090907,1079,(9:31) (Shotgun) B.Bortles pass short middle to K.Cole to NYG 11 for 10 yards (M.Thomas).,2,1,10,JAX,play_type_pass,NYG,21,SHOTGUN,"1 RB, 2 TE, 2 WR",7,2,"2 DL, 4 LB, 5 DB",TRADITIONAL,3,3,09:31:00,89,,,C,10,10,0.685385240744382,FALSE
2018090907,1155,(8:10) B.Bortles pass incomplete deep left to N.Paul (J.Jenkins).,2,2,20,JAX,play_type_pass,NYG,21,SINGLEBACK,"1 RB, 3 TE, 1 WR",8,6,"3 DL, 4 LB, 4 DB",TRADITIONAL,3,3,08:10:00,89,,,I,0,0,-0.433312956365234,FALSE
2018090907,1177,(8:03) (Shotgun) B.Bortles pass short right to L.Fournette to NYG 21 for no gain (A.Ogletree).,2,3,20,JAX,play_type_pass,NYG,21,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"1 DL, 5 LB, 5 DB",TRADITIONAL,3,3,08:03:00,89,,,C,0,0,-0.987479968718409,FALSE
2018090907,1268,(7:12) (Shotgun) E.Manning pass short left to W.Gallman to NYG 14 for -1 yards (A.Jones).,2,1,20,NYG,play_type_pass,NYG,15,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,6,3,07:12:00,95,,,C,-1,-1,-0.557140175591605,FALSE
2018090907,1292,(6:32) (Shotgun) E.Manning pass short middle to S.Shepard to NYG 19 for 5 yards (M.Jack).,2,2,21,NYG,play_type_pass,NYG,14,EMPTY,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,6,3,06:32:00,96,,,C,5,5,-0.292924647324672,FALSE
2018090907,1316,(5:50) (Shotgun) E.Manning pass short left to O.Beckham pushed ob at NYG 26 for 7 yards (Tel.Smith).,2,3,16,NYG,play_type_pass,NYG,19,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,6,3,05:50:00,91,,,C,7,7,-0.904488251440265,FALSE
2018090907,1358,(5:18) (Shotgun) B.Bortles pass deep middle to D.Westbrook to NYG 37 for 20 yards (C.Riley).,2,1,10,JAX,play_type_pass,JAX,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,6,3,05:18:00,53,,,C,20,20,1.18907122907443,FALSE
2018090907,1382,(4:47) (Shotgun) B.Bortles pass deep left to D.Westbrook to NYG 20 for 17 yards (J.Jenkins).,2,1,10,JAX,play_type_pass,NYG,37,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"2 DL, 4 LB, 5 DB",TRADITIONAL,6,3,04:47:00,73,,,C,17,17,0.95070894716198,FALSE
2018090907,1465,"(2:47) B.Bortles pass short right to T.Yeldon for 1 yard, TOUCHDOWN.",2,1,1,JAX,play_type_pass,NYG,1,JUMBO,"6 OL, 2 RB, 2 TE, 0 WR",10,7,"5 DL, 3 LB, 3 DB",SCRAMBLE_ROLLOUT_RIGHT,6,3,02:47:00,109,,,C,1,1,1.35308382789481,FALSE
2018090907,1537,"(2:18) (No Huddle, Shotgun) E.Manning pass short middle to S.Shepard to NYG 36 for 12 yards (T.Gipson).",2,2,11,NYG,play_type_pass,NYG,24,EMPTY,"1 RB, 1 TE, 3 WR",5,4,"4 DL, 2 LB, 5 DB",,,,,,,,C,12,12,0.695219701028342,FALSE
2018090907,1578,(2:00) (Shotgun) E.Manning sacked at NYG 29 for -7 yards (L.McCray).,2,1,10,NYG,play_type_sack,NYG,36,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,3,02:00:00,74,,,S,-7,-7,-0.557186709326437,FALSE
2018090907,1597,"(1:33) (No Huddle, Shotgun) E.Manning pass short middle to S.Shepard to NYG 34 for 5 yards (M.Jack).",2,2,17,NYG,play_type_pass,NYG,29,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,3,01:33:00,81,,,C,5,5,-0.262902178922226,FALSE
2018090907,1638,(1:26) (Shotgun) E.Manning pass deep right to S.Shepard pushed ob at 50 for 16 yards (T.Gipson).,2,3,12,NYG,play_type_pass,NYG,34,SHOTGUN,"1 RB, 1 TE, 3 WR",5,5,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,3,01:26:00,76,,,C,16,16,1.14568086093629,FALSE
2018090907,1716,"(:50) (No Huddle, Shotgun) E.Manning sacked at JAX 26 for -7 yards (C.Campbell).",2,2,9,NYG,play_type_sack,JAX,19,SHOTGUN,"1 RB, 1 TE, 3 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,3,00:50:00,29,,,S,-7,-7,-0.870080102473287,FALSE
2018090907,1785,(:20) (Shotgun) E.Manning pass short left to O.Beckham to JAX 13 for -2 yards (J.Ramsey) [C.Campbell].,2,1,10,NYG,play_type_pass,JAX,11,EMPTY,"1 RB, 2 TE, 2 WR",5,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,3,00:20:00,21,,,C,-2,-2,-0.33868776123985,FALSE
2018090907,1826,(:11) (Shotgun) E.Manning pass incomplete short middle to O.Beckham.,2,2,12,NYG,play_type_pass,JAX,13,SHOTGUN,"1 RB, 1 TE, 3 WR",7,8,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,3,00:11:00,23,,,I,0,0,-0.301168929082526,FALSE
2018090907,2021,(13:55) E.Manning pass incomplete short left to S.Barkley (A.Jones) [M.Jackson].,3,1,10,NYG,play_type_pass,NYG,38,I_FORM,"1 RB, 3 TE, 1 WR",9,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,13,6,13:55:00,48,,,I,0,0,-0.521373168143175,FALSE
2018090907,2096,"(12:52) (Shotgun) E.Manning pass short middle to W.Gallman to JAX 35 for 10 yards (R.Harrison, Tel.Smith).",3,2,11,NYG,play_type_pass,JAX,45,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,13,6,12:52:00,65,,,C,10,10,0.0401155801579973,FALSE
2018090907,2141,(11:28) (Shotgun) E.Manning pass incomplete deep left to O.Beckham.,3,1,10,NYG,play_type_pass,JAX,33,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,6,11:28:00,77,,,I,0,0,-0.308218732262082,FALSE
2018090907,2200,(10:48) (Shotgun) E.Manning pass short middle to O.Beckham to JAX 39 for 3 yards (M.Jack).,3,2,19,NYG,play_type_pass,JAX,42,SHOTGUN,"2 RB, 1 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,13,6,10:48:00,68,,,C,3,3,-0.505200020383421,FALSE
2018090907,2224,(10:02) (Shotgun) E.Manning pass short left to E.Engram pushed ob at JAX 26 for 13 yards (M.Jack).,3,3,16,NYG,play_type_pass,JAX,39,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,6,10:02:00,71,,,C,13,13,-0.0718024306179448,FALSE
2018090907,2324,"(7:54) (Shotgun) B.Bortles pass incomplete short right to K.Cole. PENALTY on JAX-C.Robinson, Unnecessary Roughness, 15 yards, enforced at JAX 31.",3,3,4,JAX,play_type_pass,JAX,31,SHOTGUN,"1 RB, 1 TE, 3 WR",6,5,"0 DL, 5 LB, 6 DB",TRADITIONAL,13,9,07:54:00,79,UNR,JAX 74,I,0,-15,-2.70689212340947,FALSE
2018090907,2396,(7:09) (Shotgun) E.Manning pass incomplete short right to S.Barkley.,3,2,7,NYG,play_type_pass,JAX,43,EMPTY,"1 RB, 1 TE, 3 WR",4,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,13,9,07:09:00,67,,,I,0,0,-0.780797103201016,FALSE
2018090907,2418,"(7:05) (No Huddle, Shotgun) E.Manning pass short middle to E.Engram to JAX 38 for 5 yards (D.Hayden).",3,3,7,NYG,play_type_pass,JAX,43,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,07:05:00,67,,,C,5,5,-1.0368859626634,FALSE
2018090907,2463,(6:14) B.Bortles pass short right to K.Cole ran ob at 50 for 13 yards (E.Apple).,3,1,10,JAX,play_type_pass,JAX,37,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"3 DL, 3 LB, 5 DB",DESIGNED_ROLLOUT_RIGHT,13,9,06:14:00,73,,,C,13,13,0.839906103441225,FALSE
2018090907,2511,(5:15) B.Bortles pass incomplete short middle to T.Yeldon.,3,2,3,JAX,play_type_pass,NYG,43,SINGLEBACK,"3 RB, 1 TE, 1 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,05:15:00,53,,,I,0,0,-0.779275279458898,FALSE
2018090907,2556,(5:12) (Shotgun) B.Bortles pass incomplete deep right to D.Moncrief.,3,3,8,JAX,play_type_pass,NYG,48,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"0 DL, 5 LB, 6 DB",TRADITIONAL,13,9,05:12:00,58,,,I,0,0,-1.74292517556731,FALSE
2018090907,2618,(4:25) (Shotgun) E.Manning pass short right to S.Shepard to NYG 25 for 10 yards (A.Bouye).,3,2,6,NYG,play_type_pass,NYG,15,SHOTGUN,"1 RB, 2 TE, 2 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,04:25:00,25,,,C,10,10,1.52313609715979,FALSE
2018090907,2642,(3:51) (Shotgun) E.Manning pass incomplete short right to O.Beckham.,3,1,10,NYG,play_type_pass,NYG,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7,6,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,03:51:00,35,,,I,0,0,-0.553227600068585,FALSE
2018090907,2664,(3:47) (Shotgun) E.Manning pass incomplete short middle to E.Engram (T.Gipson).,3,2,10,NYG,play_type_pass,NYG,25,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,03:47:00,35,,,I,0,0,-0.927912150596414,FALSE
2018090907,2686,(3:43) (Shotgun) E.Manning pass incomplete short right to O.Beckham [M.Jackson].,3,3,10,NYG,play_type_pass,NYG,25,SHOTGUN,"1 RB, 1 TE, 3 WR",7,7,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,03:43:00,35,,,I,0,0,-1.62926618310901,FALSE
2018090907,2744,(3:25) (Shotgun) B.Bortles pass incomplete short left to A.Seferian-Jenkins (A.Ogletree).,3,1,10,JAX,play_type_pass,JAX,8,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,03:25:00,102,,,I,0,0,-0.501905290788949,FALSE
2018090907,2787,(2:42) (Shotgun) B.Bortles pass incomplete short left to J.O'Shaughnessy.,3,1,10,JAX,play_type_pass,JAX,49,SHOTGUN,"1 RB, 2 TE, 2 WR",8,5,"3 DL, 4 LB, 4 DB",TRADITIONAL,13,9,02:42:00,61,,,I,0,0,-0.487018612036985,FALSE
2018090907,2853,(1:39) (Shotgun) B.Bortles pass short right to T.Yeldon pushed ob at NYG 44 for 10 yards (C.Riley).,3,3,13,JAX,play_type_pass,JAX,46,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"1 DL, 5 LB, 5 DB",SCRAMBLE,13,9,01:39:00,64,,,C,10,10,-0.853406597414352,FALSE
2018090907,2895,(1:16) E.Manning pass incomplete short left to E.Engram.,3,1,10,NYG,play_type_pass,NYG,15,I_FORM,"2 RB, 1 TE, 2 WR",8,4,"4 DL, 3 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,13,9,01:16:00,25,,,I,0,0,-0.541626020541726,FALSE
2018090907,2957,(:27) E.Manning pass short right to S.Barkley pushed ob at NYG 38 for 18 yards (M.Jack).,3,3,5,NYG,play_type_pass,NYG,20,I_FORM,"1 RB, 1 TE, 3 WR",7,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,00:27:00,30,,,C,18,18,2.75007529291021,FALSE
2018090907,3033,(14:37) E.Manning pass incomplete short left to S.Barkley.,4,1,20,NYG,play_type_pass,NYG,28,SINGLEBACK,"1 RB, 2 TE, 2 WR",6,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,13,9,14:37:00,82,,,I,0,0,-0.541580362047566,FALSE
2018090907,3055,(14:32) (Shotgun) E.Manning pass incomplete short right.,4,2,20,NYG,play_type_pass,NYG,28,EMPTY,"1 RB, 2 TE, 2 WR",5,4,"4 DL, 2 LB, 5 DB",SCRAMBLE_ROLLOUT_RIGHT,13,9,14:32:00,82,,,I,0,0,-0.917221655508007,FALSE
2018090907,3077,(14:24) (Shotgun) E.Manning pass short right to O.Beckham ran ob at NYG 41 for 13 yards (A.Bouye).,4,3,20,NYG,play_type_pass,NYG,28,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,14:24:00,82,,,C,13,13,-0.864509121501492,FALSE
2018090907,3122,(13:46) (Shotgun) B.Bortles pass short left to D.Moncrief to JAX 34 for 14 yards (C.Riley).,4,1,10,JAX,play_type_pass,JAX,20,SHOTGUN,"1 RB, 1 TE, 3 WR",6,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,13,9,13:46:00,30,,,C,14,14,1.04992447804318,FALSE
2018090907,3171,(12:33) B.Bortles pass incomplete short left to T.Yeldon.,4,2,7,JAX,play_type_pass,JAX,37,SINGLEBACK,"1 RB, 2 TE, 2 WR",7,4,"2 DL, 4 LB, 5 DB",SCRAMBLE_ROLLOUT_LEFT,13,9,12:33:00,47,,,I,0,0,-0.88154099135168,FALSE
2018090907,3193,(12:26) (Shotgun) B.Bortles pass incomplete deep right to D.Moncrief (E.Apple).,4,3,7,JAX,play_type_pass,JAX,37,SHOTGUN,"1 RB, 1 TE, 3 WR",7,6,"0 DL, 5 LB, 6 DB",TRADITIONAL,13,9,12:26:00,47,,,I,0,0,-1.66068055768783,FALSE
2018090907,3259,"(11:35) (Shotgun) E.Manning pass short right intended for S.Barkley INTERCEPTED by M.Jack (A.Jones) at NYG 32. M.Jack for 32 yards, TOUCHDOWN.",4,2,7,NYG,play_type_pass,NYG,30,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,13,9,11:35:00,80,,,IN,0,0,-7.85619764881401,FALSE
2018090907,3332,(11:24) (Shotgun) E.Manning pass short left to O.Beckham pushed ob at NYG 32 for 7 yards (J.Ramsey).,4,1,10,NYG,play_type_pass,NYG,25,SHOTGUN,"1 RB, 2 TE, 2 WR",5,4,"4 DL, 2 LB, 5 DB",TRADITIONAL,20,9,11:24:00,85,,,C,7,7,-0.0255649835707639,FALSE
2018090907,3430,(10:39) (Shotgun) B.Bortles pass short left to A.Seferian-Jenkins to JAX 29 for 9 yards (L.Collins).,4,1,15,JAX,play_type_pass,JAX,20,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"2 DL, 4 LB, 5 DB",TRADITIONAL,20,15,10:39:00,30,,,C,9,9,0.207689898805477,FALSE
2018090907,3475,(9:24) (Shotgun) B.Bortles pass incomplete short right to A.Seferian-Jenkins (C.Barwin).,4,3,6,JAX,play_type_pass,JAX,29,SHOTGUN,"1 RB, 1 TE, 3 WR",7,4,"1 DL, 5 LB, 5 DB",TRADITIONAL,20,15,09:24:00,39,,,I,0,0,-1.55165496045014,FALSE
2018090907,3522,"(9:08) (Shotgun) E.Manning pass short left to O.Beckham to NYG 29 for 3 yards (M.Jack, A.Jones).",4,1,10,NYG,play_type_pass,NYG,26,SHOTGUN,"1 RB, 2 TE, 2 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,20,15,09:08:00,84,,,C,3,3,-0.287761792674414,FALSE
2018090907,3567,"(8:06) (Shotgun) E.Manning pass short left to S.Barkley to NYG 35 for 4 yards (D.Hayden, A.Bouye).",4,3,5,NYG,play_type_pass,NYG,31,SHOTGUN,"1 RB, 1 TE, 3 WR",6,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,20,15,08:06:00,79,,,C,4,4,-1.33031035335483,FALSE
2018090907,3692,(5:36) (Shotgun) B.Bortles pass short left to D.Westbrook to JAX 36 for 4 yards (B.Webb).,4,3,3,JAX,play_type_pass,JAX,32,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"1 DL, 5 LB, 5 DB",TRADITIONAL,20,15,05:36:00,42,,,C,4,4,1.48347947652421,FALSE
2018090907,3716,(5:01) B.Bortles pass incomplete short right to J.O'Shaughnessy (L.Carter).,4,1,10,JAX,play_type_pass,JAX,36,I_FORM,"1 RB, 3 TE, 1 WR",7,5,"3 DL, 4 LB, 4 DB",SCRAMBLE_ROLLOUT_RIGHT,20,15,05:01:00,46,,,I,0,0,-0.428411353514161,FALSE
2018090907,3755,(4:57) (Shotgun) B.Bortles pass incomplete short right to T.Yeldon (L.Collins).,4,2,10,JAX,play_type_pass,JAX,36,SHOTGUN,"1 RB, 2 TE, 2 WR",8,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,20,15,04:57:00,46,,,I,0,0,-0.779070236255937,FALSE
2018090907,3777,(4:52) (Shotgun) B.Bortles pass short middle to A.Seferian-Jenkins to JAX 39 for 3 yards (L.Collins).,4,3,10,JAX,play_type_pass,JAX,36,SHOTGUN,"1 RB, 1 TE, 3 WR",7,5,"1 DL, 5 LB, 5 DB",TRADITIONAL,20,15,04:52:00,46,,,C,3,3,-1.2435797604839,FALSE
2018090907,3826,(4:10) (Shotgun) E.Manning pass deep right to O.Beckham ran ob at NYG 40 for 21 yards (J.Ramsey).,4,1,10,NYG,play_type_pass,NYG,19,SHOTGUN,"1 RB, 1 TE, 3 WR",4,4,"3 DL, 3 LB, 5 DB",TRADITIONAL,20,15,04:10:00,91,,,C,21,21,1.19482911102394,FALSE
2018090907,3871,(3:21) (Shotgun) E.Manning pass deep middle to O.Beckham to JAX 40 for 19 yards (B.Church).,4,2,9,NYG,play_type_pass,NYG,41,PISTOL,"1 RB, 1 TE, 3 WR",7,3,"3 DL, 3 LB, 5 DB",TRADITIONAL,20,15,03:21:00,69,,,C,19,19,1.26325835098159,FALSE
2018090907,3895,(2:38) (Shotgun) E.Manning pass incomplete short middle to S.Shepard.,4,1,10,NYG,play_type_pass,JAX,40,SHOTGUN,"2 RB, 1 TE, 2 WR",5,4,"4 DL, 3 LB, 4 DB",TRADITIONAL,20,15,02:38:00,50,,,I,0,0,-0.272435497422148,FALSE
